timestamp,chlorine_level,flow_rate,temperature,pH,packet_rate,connections,failed_logins
2026-02-23 00:00:53,1.5611676288840868,100.52134753164782,29.848136985611667,7.160812323943778,503.8968468054028,48,0
2026-02-23 00:00:54,1.603099952249595,98.89938969230916,29.327064538263397,7.28674682879184,479.6060936058229,43,0
2026-02-23 00:00:55,1.5931280119116198,98.65675326412388,29.59037107013925,7.157161395308661,504.127235426509,44,0
2026-02-23 00:00:56,1.416078247677736,99.9488918580171,29.76188956322767,7.172222661025657,529.2439187743528,53,0
2026-02-23 00:00:57,1.4690787624148784,102.34545803851871,30.437194590356363,7.210219451580149,508.9727152902905,50,0
2026-02-23 00:00:58,1.5331263431403563,101.08720030918886,30.131280664500963,7.139892523696195,519.2397437814368,49,0
2026-02-23 00:00:59,1.597554512712236,99.2587713358278,30.096794955683773,7.180215964412187,495.2597605997474,47,0
2026-02-23 00:01:00,1.452082576215471,101.54339742129667,30.425448981083985,7.215872663062509,514.9980047884742,48,0
2026-02-23 00:01:01,1.4814341023336184,94.30291475873985,29.9313141058003,7.183356979780875,505.5853567643305,55,0
2026-02-23 00:01:02,1.389366502599397,102.2975314007442,30.195232424964445,7.195330657055003,480.98178540625537,48,0
2026-02-23 00:01:03,1.3803793375919329,96.5205724424438,29.94838912353375,7.173533394377581,506.3704200959775,43,0
2026-02-23 00:01:04,1.58125258223942,99.27511811719374,30.132681174699812,7.124276484540962,480.1660667311938,53,0
2026-02-23 00:01:05,1.6356240028570823,97.76066021074772,29.708620671194208,7.216079660566962,487.34239450230416,48,0
2026-02-23 00:01:06,1.4927989878419663,97.4106370485582,28.780591420861786,7.287746653582362,503.7865661458475,50,0
2026-02-23 00:01:07,1.6003532897892023,102.32165357475704,29.93286041890685,7.200920081539172,505.9448854676025,58,1
2026-02-23 00:01:08,1.5361636025047634,99.06459759737622,30.71137406804997,7.211263205862378,476.2153506984574,49,0
2026-02-23 00:01:09,1.4354880245394877,100.69300776346144,30.4631077011208,7.234636137755843,521.0797154236575,51,1
2026-02-23 00:01:10,1.5361395605508414,99.90615884224164,30.482698742295582,7.136533475172665,511.44012556600944,44,0
2026-02-23 00:01:11,1.653803656646597,100.95408165444624,30.61806536090311,7.28512573290648,485.90543128778233,48,0
2026-02-23 00:01:12,1.4964173960890048,100.15364378212053,30.04432879548072,7.210116439821141,469.2483040710165,53,0
2026-02-23 00:01:13,1.6564643655814006,97.43401555162286,30.0986578537028,7.281592844954456,497.10190841837135,42,0
2026-02-23 00:01:14,1.2380254895910254,101.99253363889429,29.691174052282825,7.163348350223801,491.0811257227768,51,0
2026-02-23 00:01:15,1.5821902504375225,99.01248683367736,29.84196357198648,7.290903096127892,502.2628091410605,50,0
2026-02-23 00:01:16,1.508704706823817,96.8868362026805,30.30788557488557,7.23875777470174,492.7376667768887,50,0
2026-02-23 00:01:17,1.4700992649534133,99.14376967806818,30.60194221858441,7.227652004292618,459.8508627850998,55,0
2026-02-23 00:01:18,1.5091760776535503,103.00151958126862,29.9302768621595,7.211701222717657,492.23306123397685,51,0
2026-02-23 00:01:19,1.3012431085399108,101.70044348422698,29.77490536757429,7.187573569096278,493.88761777863374,57,0
2026-02-23 00:01:20,1.4780328112162489,99.30269573118429,30.000263979428297,7.260026582923694,512.6732204954811,45,0
2026-02-23 00:01:21,1.5357112571511746,99.30148459136316,30.30060337446456,7.207017993492403,486.036006507779,50,0
2026-02-23 00:01:22,1.6477894044741517,99.35672989756524,29.278072591933228,7.101646514820643,533.5734934674513,50,1
2026-02-23 00:01:23,1.4481729781726354,104.15349596712169,28.85190952343138,7.14414067691465,461.76718898696487,44,0
2026-02-23 00:01:24,1.4191506397106812,100.7638709044631,29.724731575254207,7.190707712390362,526.2233499560525,54,0
2026-02-23 00:01:25,1.4498242956415464,100.86008329438214,29.38964378704292,7.215499949158278,495.5136205824379,61,0
2026-02-23 00:01:26,1.591540211770207,102.06056690806368,29.745929901176343,7.197170575555005,517.1916974468711,49,0
2026-02-23 00:01:27,1.5328751109659684,100.47757831805303,29.926109840591263,7.260948539489683,501.5960296811747,52,1
2026-02-23 00:01:28,1.4470239796232962,99.4819157083586,29.77337579548849,7.102444906798069,522.7911107205094,50,0
2026-02-23 00:01:29,1.5513267433113356,99.60730030183004,30.72623376723537,7.207179396825258,492.25276070894375,46,0
2026-02-23 00:01:30,1.509707754934804,99.85679748117188,30.16337238230116,7.109101038730643,478.0275914964437,40,0
2026-02-23 00:01:31,1.596864499053289,99.92555552698032,30.150237179805416,7.237985614774208,528.4100857454213,46,0
2026-02-23 00:01:32,1.4297946906122647,101.45525908727396,30.3111035720217,7.1952770642779,497.7303870823572,43,0
2026-02-23 00:01:33,1.467233785340223,100.1038917716146,29.43058344110961,7.2209804986012065,504.4311694724842,58,0
2026-02-23 00:01:34,1.4607891846867842,101.46528015443116,30.51955589371013,7.156805851970512,524.6950382808959,49,0
2026-02-23 00:01:35,1.353648505186788,99.83856683978284,29.96211785673227,7.263973246582887,479.3608951581113,48,0
2026-02-23 00:01:36,1.5296120277064575,100.15727038063218,30.335240308620605,7.2520862332029425,511.9098179527852,54,0
2026-02-23 00:01:37,1.5261055272179889,96.00359863093578,29.46407138347992,7.229177215150594,488.2021048707422,44,0
2026-02-23 00:01:38,1.500511345664246,101.83265534940496,29.223120616991967,7.193524137656828,497.3566128871126,46,0
2026-02-23 00:01:39,1.4765412866624854,100.69297695179598,30.408944829012515,7.228992864264756,501.44557930768576,50,0
2026-02-23 00:01:40,1.3584629257949583,101.9960202197193,30.18820476304876,7.164655371600633,469.99556277106126,55,0
2026-02-23 00:01:41,1.4579354677234642,94.20748924361264,29.548974222821244,7.242777782951036,484.4232591435913,52,1
2026-02-23 00:01:42,1.465728548347323,104.17674940956144,29.565168459362653,7.282474044716197,527.0214578482628,51,1
2026-02-23 00:01:43,1.4197722730778382,99.72082074368966,30.562717392207382,7.25353052799896,517.723823771696,50,1
2026-02-23 00:01:44,1.4838714288333992,102.21636563347504,29.405294053566337,7.163519876509629,498.7472084534553,52,1
2026-02-23 00:01:45,1.5404050856814535,97.92018814574894,30.82133647662798,7.218070865863655,504.8624691702578,51,0
2026-02-23 00:01:46,1.688618590121053,101.22554781012514,29.549689632676067,7.135342922812068,494.1151498872708,44,0
2026-02-23 00:01:47,1.517457781283184,97.89316887365268,30.31919596280419,7.228619515558784,527.1316677165596,50,0
2026-02-23 00:01:48,1.5257550390722765,98.7524620786084,29.83569076212551,7.222530170643127,495.99294844411673,44,0
2026-02-23 00:01:49,1.4925554084233832,103.82806270773358,30.30159371554117,7.106509183023392,504.636841842697,50,0
2026-02-23 00:01:50,1.3081228784700958,99.61863519847331,29.727942998942904,7.141910807804382,522.9206028828413,47,1
2026-02-23 00:01:51,1.4973486124550783,100.43486574635943,29.91860354696385,7.185843055162811,484.4525703030818,62,0
2026-02-23 00:01:52,1.5060230209941026,101.7401354613775,30.02045958769786,7.184957012642959,531.1757836899379,49,0
2026-02-23 00:01:53,1.7463242112485289,100.9913637759452,29.498906272109263,7.13952615322906,469.3907718051325,42,0
2026-02-23 00:01:54,1.4807639035218878,100.30083781028716,30.37041217271006,7.219448936467609,532.592842622256,49,0
2026-02-23 00:01:55,1.5301547342333612,100.72992200493243,29.743393216764208,7.212573680447026,492.5464883209605,52,0
2026-02-23 00:01:56,1.4965288230294758,104.80683117047656,29.88570004232999,7.190286543401074,495.1460250434944,58,0
2026-02-23 00:01:57,1.3831321962380467,99.88476240593285,29.502825312695744,7.162210424992082,462.1997965763412,47,1
2026-02-23 00:01:58,1.614282281451502,100.40219809342992,28.718833170602345,7.252435356320828,490.90410565244616,42,0
2026-02-23 00:01:59,1.5751933032686771,102.10130879201522,29.904486118699914,7.2827703556544146,479.20386937946233,54,0
2026-02-23 00:02:00,1.5791031947043046,102.21105186591596,31.206307710806456,7.175821925807673,487.84707309253054,43,0
2026-02-23 00:02:01,1.409061254520526,102.37406061112075,30.392302143949014,7.16939165414226,497.2537806842224,47,0
2026-02-23 00:02:02,1.64027943109361,101.27746044405836,29.9903698101328,7.2245603832706,519.1558322894581,48,0
2026-02-23 00:02:03,1.359814893720772,97.71399017453903,29.868554585395863,7.182098531012651,504.1520670280125,49,0
2026-02-23 00:02:04,1.558685709380027,103.2668630646022,30.01123294640602,7.193030139966838,506.1535330680223,53,0
2026-02-23 00:02:05,1.719045562580998,97.70730921396262,30.273559557587603,7.236982657586234,478.0896122230888,46,0
2026-02-23 00:02:06,1.4009463674869311,100.60527093047808,29.409593592345576,7.1045321956246354,482.3849182079454,48,0
2026-02-23 00:02:07,1.4433702270397228,98.49144829996128,30.55716084733444,7.265915116242634,535.9745003670263,49,0
2026-02-23 00:02:08,1.509965136508764,99.87172330681402,30.35769065772062,7.203634026216467,485.2959793047351,50,0
2026-02-23 00:02:09,1.44965243458838,100.65752482060697,30.359092862853966,7.179425342771891,533.124165041146,50,0
2026-02-23 00:02:10,1.3449336568933867,100.64271443090054,30.219237869404864,7.195538292288928,495.1387760223827,52,0
2026-02-23 00:02:11,1.5068562974806028,100.84384150847058,30.009808328846997,7.198121467751026,500.04575872287006,54,0
2026-02-23 00:02:12,1.3937696286273895,103.2274225381173,30.33643061798341,7.1134399348277535,521.4073032045986,51,0
2026-02-23 00:02:13,1.547359243063518,100.90706860302797,30.29590706687069,7.274746911372662,525.4378484387731,52,0
2026-02-23 00:02:14,1.4080575765766197,99.5116867294187,29.82297964452949,7.202066281613531,497.7837487944183,42,0
2026-02-23 00:02:15,1.654993440501754,101.92817433657672,29.71319911355155,7.222150106522369,492.2351389295693,50,0
2026-02-23 00:02:16,1.4216746707663763,102.37894097784928,30.050928147630994,7.2475774885287025,498.88159102955575,52,0
2026-02-23 00:02:17,1.4677938483794324,97.54478436972602,30.774510075747592,7.1489418771219855,506.7591505646424,53,0
2026-02-23 00:02:18,1.581351721736967,101.19480013969972,29.38044646217305,7.223673594951761,517.8260737373951,46,0
2026-02-23 00:02:19,1.3769135683566045,101.4023454846218,29.26623736712378,7.186617945455061,500.084597179883,46,0
2026-02-23 00:02:20,1.5227459934604128,99.40487299328002,30.082380420618257,7.242338538760825,512.3777259604631,47,0
2026-02-23 00:02:21,1.6307142754282429,102.75141362662325,30.02544385092801,7.093638628982426,532.7671946454188,52,0
2026-02-23 00:02:22,1.3392516765438771,99.69988882593496,30.08667083218521,7.195045284987937,507.62619224529567,55,0
2026-02-23 00:02:23,1.5184633858532304,100.25115290694308,30.12197659895425,7.169858967210802,506.2330571200956,47,0
2026-02-23 00:02:24,1.5259882794248425,99.65385635143228,29.8883988726826,7.221613147531708,469.6217834981986,54,0
2026-02-23 00:02:25,1.5781822871777311,100.03115809516294,30.74493171930104,7.22350220936841,447.3853972634187,50,0
2026-02-23 00:02:26,1.3763049289121918,97.8074498262096,29.199548010761745,7.164618705258899,507.76751458460336,49,0
2026-02-23 00:02:27,1.3679543386915725,97.11989823481142,29.58575148760988,7.164391306791198,498.10351537438254,48,0
2026-02-23 00:02:28,1.5521941565616897,103.18901012644994,29.948372619925475,7.194466731572134,489.7043465017052,53,0
2026-02-23 00:02:29,1.5296984673233187,98.30607730336334,29.17840559442292,7.15516788863424,504.8706040837269,51,0
2026-02-23 00:02:30,1.5250492850345876,98.0172153010874,29.912072797783964,7.242099184772607,498.7919254160618,61,0
2026-02-23 00:02:31,1.5346448209496977,95.69321977279256,30.83073508286401,7.181539639977628,522.5556050126779,45,0
2026-02-23 00:02:32,1.4319975278421508,98.722076504621,30.010443244147982,7.054650589033918,501.7222173651796,52,0
2026-02-23 00:02:33,1.5232253697161005,97.353820413185,30.115350452859342,7.1812588971689095,485.0615342985967,47,0
2026-02-23 00:02:34,1.529307247329868,103.28403032027272,29.36991761741371,7.148072808957801,519.8033247791858,45,0
2026-02-23 00:02:35,1.4285648581973631,102.01963417868528,29.69181929598026,7.118436209226953,495.6573785010759,49,0
2026-02-23 00:02:36,1.6865774511144758,98.62369930964456,29.812401809838036,7.138128668088871,510.53073367344615,50,0
2026-02-23 00:02:37,1.5473832920911788,104.5048716106886,29.841142451621884,7.205470423591649,490.451785876144,64,0
2026-02-23 00:02:38,1.380869650279735,101.96353097398318,30.640821897501883,7.266432041412412,487.0034622900513,49,0
2026-02-23 00:02:39,1.565655360863383,99.35033723298277,30.278845530362563,7.215659223693249,501.6833646037139,44,0
2026-02-23 00:02:40,1.4025318329772678,95.00118857025284,29.444271021531485,7.169674830589213,500.2565728708737,51,0
2026-02-23 00:02:41,1.5787084603742452,104.58188514518147,30.123252389216,7.222795209758535,509.5965407073367,39,0
2026-02-23 00:02:42,1.6158595579007404,97.2208550664728,30.24911087424839,7.17704548448905,494.6270849338051,49,0
2026-02-23 00:02:43,1.417931768164829,96.7092025060862,30.570074519260636,7.165269981541843,463.2728043245921,50,0
2026-02-23 00:02:44,1.5963376129244322,102.04514086401927,30.790270343284188,7.142281866588351,491.3445223282322,53,1
2026-02-23 00:02:45,1.5412780926936498,104.87950481267856,29.492452904086065,7.112408559662415,515.8763693428763,54,0
2026-02-23 00:02:46,1.582206015999449,102.76854563702103,29.59457124439483,7.180503814672028,494.0524784151379,47,1
2026-02-23 00:02:47,1.6896792982653948,101.12781824010472,29.37121107054269,7.207902674496006,495.07233194970905,49,0
2026-02-23 00:02:48,1.4754611883997129,101.18950868333056,29.88299007044651,7.195168816499256,519.7275301181187,46,0
2026-02-23 00:02:49,1.424626383564251,101.7068311175606,30.23317918722317,7.179201653602632,485.7605354548216,44,0
2026-02-23 00:02:50,1.4110485570374476,101.51785717957353,30.49366725829455,7.152712696965161,469.143935635142,51,0
2026-02-23 00:02:51,1.418418971503456,100.56238284793876,29.962024488178734,7.230412309584248,496.7873776094901,43,0
2026-02-23 00:02:52,1.4922898290585895,100.20840220790376,29.84007623837258,7.134143404002671,490.3165209750253,47,0
2026-02-23 00:02:53,1.5341151974816645,99.87481374420096,30.07587899612437,7.238801395692174,480.6750736049349,45,0
2026-02-23 00:02:54,1.527669079933002,98.49207082226664,29.58242854918499,7.149889149053664,496.4924308820262,52,1
2026-02-23 00:02:55,1.5827183249036023,99.43864984626646,31.044769360847383,7.162378238132349,509.8301129449357,59,0
2026-02-23 00:02:56,1.5013001891877906,96.61408637160925,29.19616948644097,7.126660740469216,499.81422876864366,43,0
2026-02-23 00:02:57,1.6453534077157317,99.8033207464105,30.092370289447864,7.174929892655719,506.1396214537248,40,0
2026-02-23 00:02:58,1.4735343166762045,98.02281778569817,31.01180310961482,7.248765622923899,536.2681539703085,49,0
2026-02-23 00:02:59,1.772016916658962,97.79282136556846,30.00339992228,7.225781404422198,493.1424227688488,50,1
2026-02-23 00:03:00,1.5625667347765009,100.35978830230697,29.90498048249925,7.248921105601402,505.5669726928934,51,0
2026-02-23 00:03:01,1.4142842443583716,102.7840045726892,29.821277288594786,7.226107127296697,489.8157327480173,47,0
2026-02-23 00:03:02,1.3929107501938889,101.83663321200464,29.9098041591188,7.144816508573482,483.0728056022605,48,0
2026-02-23 00:03:03,1.5482472415243185,96.85899879275364,30.686424237338265,7.183460538783622,488.3018469316446,51,0
2026-02-23 00:03:04,1.4776537214674148,98.02074372685932,28.894069044335247,7.160990043544127,490.4248285695662,55,0
2026-02-23 00:03:05,1.5714000494092093,101.88154237597644,30.76671685064816,7.266528745201952,507.1895159509425,40,0
2026-02-23 00:03:06,1.5473237624573546,98.0350252129234,29.28802142377493,7.140160567678684,546.9815157340151,48,0
2026-02-23 00:03:07,1.4927171087343127,99.55073370000596,29.86667383538279,7.244684884469455,485.6791312744832,51,0
2026-02-23 00:03:08,1.4153206281931594,101.10010419804912,29.78537778985067,7.2446476935054385,491.66749388769074,45,0
2026-02-23 00:03:09,1.3485152775314135,98.06331109027272,30.29427663488536,7.291481010085804,498.737539737775,58,0
2026-02-23 00:03:10,1.455348504793298,100.21075101229192,29.200937824058126,7.179515670368525,507.91597697419496,46,0
2026-02-23 00:03:11,1.5856398794323472,97.3319490101636,30.23108633304097,7.235616107979008,505.2710162390957,49,0
2026-02-23 00:03:12,1.5214093744130204,98.79726471209756,31.012154811643427,7.314082591826942,525.6819158789624,52,0
2026-02-23 00:03:13,1.375426122128801,100.63956386828508,29.3184129977036,7.169117916153315,451.4721585892958,47,1
2026-02-23 00:03:14,1.5173180925851182,96.81401253293666,30.0948530838052,7.123247987623382,452.26140259608655,40,0
2026-02-23 00:03:15,1.5385317379728838,100.8809494759208,29.66900891110169,7.105999498304612,490.082436559797,47,0
2026-02-23 00:03:16,1.4116142563798868,99.96072440214664,30.21294360309652,7.235635601443067,521.9460037508742,55,0
2026-02-23 00:03:17,1.5153725105945528,101.1049799088343,30.00957388870788,7.105842489597071,468.6870393678881,48,0
2026-02-23 00:03:18,1.5058208718446,100.44782826812931,29.679256545477845,7.181384047353104,439.84735320612486,45,0
2026-02-23 00:03:19,1.3857029702169377,102.72828085994767,30.243936142435537,7.221865659351948,511.4235881243842,54,0
2026-02-23 00:03:20,1.5357787360348285,100.25044900529582,30.90217405489337,7.209258776841496,504.8731444740543,48,0
2026-02-23 00:03:21,1.5560784526368234,99.14118891774947,29.90454810413635,7.221272243209209,478.1958318640114,47,1
2026-02-23 00:03:22,1.6083051243175277,100.24459500606456,30.35987897107409,7.211114492790043,480.2892079855814,50,0
2026-02-23 00:03:23,1.6053802052034902,101.08659605807276,29.353363521064416,7.26394329066567,480.6051256073065,53,0
2026-02-23 00:03:24,1.362233063204291,100.0977201406514,29.521781811590994,7.15238418096306,502.2107063494788,61,0
2026-02-23 00:03:25,1.4062174960084877,100.08118338240776,30.236203138940187,7.166150243077074,487.4736944763399,54,0
2026-02-23 00:03:26,1.551503526720866,98.5960166243865,30.742058014267982,7.161367027736459,509.8812783795104,55,0
2026-02-23 00:03:27,1.551378595091221,98.6741981648981,30.17780667439283,7.241509590593131,442.9074667419122,47,0
2026-02-23 00:03:28,1.5515047686306047,97.1947894564006,29.843470984738424,7.245019929419754,482.862962697444,44,0
2026-02-23 00:03:29,1.885273149065472,103.49915348637388,29.99964570271168,7.222561265965925,477.478920781779,50,0
2026-02-23 00:03:30,1.5570890510693167,97.51227352921742,29.374796133015145,7.259174683344496,494.8731864325501,50,0
2026-02-23 00:03:31,1.6135565640180598,98.61418960440818,30.302257663177684,7.141097956631181,489.23904483019726,44,0
2026-02-23 00:03:32,1.5954001763493202,98.5631854688616,30.441166531161706,7.283361205577557,515.9568755979153,49,0
2026-02-23 00:03:33,1.5651391251305795,101.78984875388888,29.77395483358346,7.276161931085613,462.81326456679886,51,0
2026-02-23 00:03:34,1.4684730755359654,99.41010064341594,29.76497892612025,7.236781099862288,500.9098295266151,51,0
2026-02-23 00:03:35,1.5758969220493269,102.49548414534746,30.132939114826023,7.289089945438553,511.1667284642341,52,0
2026-02-23 00:03:36,1.4227174785462429,98.65301875151226,29.781640131979703,7.117168839616111,537.1329487312391,51,0
2026-02-23 00:03:37,1.4763181393259992,100.5579883244476,29.96693369268709,7.173777593186868,490.3646805781305,47,0
2026-02-23 00:03:38,1.4514636452170897,98.32930589348048,31.049860894583254,7.163234826965903,506.4891720870504,47,0
2026-02-23 00:03:39,1.5081874139386322,104.29029825554676,29.876487149627003,7.236073966187868,463.9227441487527,44,0
2026-02-23 00:03:40,1.7314658566673509,97.62480316194096,29.82082992398939,7.147492963019893,452.1608759137395,58,0
2026-02-23 00:03:41,1.313273480740825,100.61964142045406,29.67622909718242,7.237874757466875,516.895487515634,50,0
2026-02-23 00:03:42,1.5686260190374512,101.2675537618642,30.37209598574997,7.2685268071998355,499.8887941270386,48,0
2026-02-23 00:03:43,1.3387284128810348,100.827598194903,29.909387913390947,7.2347601450042,523.5702537959685,45,0
2026-02-23 00:03:44,1.4528068134210566,99.6294246822446,29.67531348083929,7.214187551183075,472.531942220605,64,0
2026-02-23 00:03:45,1.6088950596967366,99.74035860053314,30.660652016136503,7.150606332954963,510.3980427905751,44,0
2026-02-23 00:03:46,1.5064280019095462,100.08762294395822,30.70980150225682,7.157657451693732,537.376356810877,47,0
2026-02-23 00:03:47,1.3922255222070694,99.70599599674304,29.69978821713065,7.262480945264834,508.3941121671453,52,0
2026-02-23 00:03:48,1.428469629074003,101.9277582335898,29.066730024319693,7.238967450195266,505.53163011182096,53,0
2026-02-23 00:03:49,1.5679597748934675,104.42104600318272,30.50375684491846,7.198049024031123,500.17112161648697,54,0
2026-02-23 00:03:50,1.4269633368282864,98.88501642998432,29.65768508712,7.179104522711706,468.58237085748175,59,0
2026-02-23 00:03:51,1.5216458589581976,97.26039404084185,30.395312799581383,7.098709606344431,527.111458714207,52,0
2026-02-23 00:03:52,1.5045571839903813,99.8234359032975,29.01494809114408,7.146457379065779,487.78284720389865,44,0
2026-02-23 00:03:53,1.4348399652394184,105.15941867530864,30.44629866914965,7.295570954356986,510.08966512766034,48,0
2026-02-23 00:03:54,1.7143944089325327,98.39265086406054,29.39441403535961,7.135977221449877,468.7393138685749,51,0
2026-02-23 00:03:55,1.563391902231801,103.27823361088814,30.365382059533264,7.209473991061055,476.4108067098444,60,0
2026-02-23 00:03:56,1.297485741334239,103.35540162815288,30.007136533918217,7.25037219865976,528.7017479844448,43,0
2026-02-23 00:03:57,1.5186454314769429,98.89282351658402,29.52303029030168,7.1372538665998855,493.0539542208432,56,0
2026-02-23 00:03:58,1.4338213535231612,101.13796615837056,29.79648184353661,7.209235523739054,529.0655095208509,50,0
2026-02-23 00:03:59,1.5852433334796223,103.25679324625708,30.34315922847835,7.246895776875533,498.43538681882967,54,1
2026-02-23 00:04:00,1.42074792615673,99.24174451802504,30.052947226557617,7.200624966095362,463.1620445408428,49,0
